2025-11-30T23:33:58.155036,001,0.6004663542469805
2025-11-30T23:33:58.169044,001,0.6006602703285445
2025-11-30T23:33:58.186929,001,0.6003953432727165
2025-11-30T23:33:58.202753,001,0.5996344999095039
2025-11-30T23:33:58.220125,001,0.5985133386546073
2025-11-30T23:33:58.236039,001,0.5973160380057445
2025-11-30T23:33:58.253855,001,0.5964080991331191
2025-11-30T23:33:58.268111,001,0.5961411735796532
2025-11-30T23:33:58.284707,001,0.5967528542933119
2025-11-30T23:33:58.299761,001,0.5982866947401918
2025-11-30T23:33:58.316125,001,0.6005541467557973
2025-11-30T23:33:58.333055,001,0.6031512019270142
2025-11-30T23:33:58.349133,001,0.6055301511752219
2025-11-30T23:33:58.365418,001,0.6071137615105191
2025-11-30T23:33:58.383135,001,0.6074282922931687
2025-11-30T23:33:58.398675,001,0.6062257274803295
2025-11-30T23:33:58.415877,001,0.6035659937223733
2025-11-30T23:33:58.432593,001,0.5998370007236556
2025-11-30T23:33:58.448082,001,0.595702837380718
2025-11-30T23:33:58.463720,001,0.591985883138581
2025-11-30T23:33:58.480873,001,0.5895036869723507
2025-11-30T23:33:58.496336,001,0.588892885935318
2025-11-30T23:33:58.516371,001,0.5904574849678014
2025-11-30T23:33:58.528370,001,0.5940760578707677
2025-11-30T23:33:58.544963,001,0.5991920326783602
2025-11-30T23:33:58.561635,001,0.6048950195331886
2025-11-30T23:33:58.578129,001,0.6100822825209885
2025-11-30T23:33:58.595128,001,0.6136718219013437
2025-11-30T23:33:58.611144,001,0.6148259191284289
2025-11-30T23:33:58.628072,001,0.613139324054724
2025-11-30T23:33:58.644523,001,0.6087509201682224
2025-11-30T23:33:58.660771,001,0.6023511892938845
2025-11-30T23:33:58.679416,001,0.5950777461986424
2025-11-30T23:33:58.697763,001,0.5883138077340632
2025-11-30T23:33:58.714408,001,0.5834251603762332
2025-11-30T23:33:58.728903,001,0.5814856408904888
2025-11-30T23:33:58.745891,001,0.5830460862409766
2025-11-30T23:33:58.761929,001,0.5879956876114052
2025-11-30T23:33:58.776006,001,0.595548426254228
2025-11-30T23:33:58.791949,001,0.6043636222344415
2025-11-30T23:33:58.808756,001,0.6127830614364648
2025-11-30T23:33:58.825597,001,0.6191429308120592
2025-11-30T23:33:58.841512,001,0.6221018800568103
2025-11-30T23:33:58.857726,001,0.6209206558263061
2025-11-30T23:33:58.875772,001,0.6156355613983835
2025-11-30T23:33:58.892055,001,0.6070866335402187
2025-11-30T23:33:58.909695,001,0.5967886441087406
2025-11-30T23:33:58.927643,001,0.5866637282120603
2025-11-30T23:33:58.943938,001,0.5786826270571753
2025-11-30T23:33:58.960661,001,0.5744815034361279
2025-11-30T23:33:58.975327,001,0.5750287611283473
2025-11-30T23:33:58.993906,001,0.5804093284546776
2025-11-30T23:33:59.010220,001,0.5897733036072819
2025-11-30T23:33:59.025256,001,0.6014652845818269
2025-11-30T23:33:59.044057,001,0.6133158065349305
2025-11-30T23:33:59.058022,001,0.6230438210798579
2025-11-30T23:33:59.076261,001,0.6286955625490506
2025-11-30T23:33:59.092941,001,0.6290354018627939
2025-11-30T23:33:59.110885,001,0.6238107684593838
2025-11-30T23:33:59.127257,001,0.6138351863296204
2025-11-30T23:33:59.143915,001,0.6008671140114932
2025-11-30T23:33:59.160465,001,0.587301378956376
2025-11-30T23:33:59.177372,001,0.5757270687227737
2025-11-30T23:33:59.194385,001,0.5684334685538589
2025-11-30T23:33:59.209262,001,0.5669583103335964
2025-11-30T23:33:59.225080,001,0.5717672906754305
2025-11-30T23:33:59.242798,001,0.5821310249697991
2025-11-30T23:33:59.259472,001,0.5962292587687424
2025-11-30T23:33:59.275202,001,0.6114689455382738
2025-11-30T23:33:59.292999,001,0.6249609367030041
2025-11-30T23:33:59.309675,001,0.6340676986409315
2025-11-30T23:33:59.326694,001,0.6369182236839004
2025-11-30T23:33:59.343825,001,0.6327897382815906
2025-11-30T23:33:59.360357,001,0.6222787999385735
2025-11-30T23:33:59.376382,001,0.6072229803125897
2025-11-30T23:33:59.392942,001,0.5903814832058235
2025-11-30T23:33:59.409548,001,0.5749298290552183
2025-11-30T23:33:59.426212,001,0.5638610808637559
2025-11-30T23:33:59.443005,001,0.5594065196103132
2025-11-30T23:33:59.459500,001,0.5625878190544106
2025-11-30T23:33:59.474821,001,0.5729902545764998
2025-11-30T23:33:59.491948,001,0.5888061255118643
2025-11-30T23:33:59.509602,001,0.6071467364238639
2025-11-30T23:33:59.526311,001,0.6245695334229954
2025-11-30T23:33:59.541922,001,0.637724293636872
2025-11-30T23:33:59.558497,001,0.6439970704984613
2025-11-30T23:33:59.574116,001,0.6420281716577012
2025-11-30T23:33:59.591859,001,0.632001782687888
2025-11-30T23:33:59.607913,001,0.6156463789176324
2025-11-30T23:33:59.623060,001,0.5959392459806837
2025-11-30T23:33:59.642074,001,0.5765651076517615
2025-11-30T23:33:59.657595,001,0.5612271834853564
2025-11-30T23:33:59.672671,001,0.5529394885344444
2025-11-30T23:33:59.688932,001,0.553435593220776
2025-11-30T23:33:59.707013,001,0.5628096364097808
2025-11-30T23:33:59.722418,001,0.5794633156389667
2025-11-30T23:33:59.738622,001,0.6003754740854155
2025-11-30T23:33:59.756009,001,0.6216494212096423
